x_coord,y_coord,defect_density,particle_size_um,electrical_fail_rate,distance_from_center,true_pattern
0.433,0.538,0.6101029945863523,1.4003731426675667,0.45780654444570856,0.691,Local Cluster
0.361,-0.417,0.6058633782317444,0.9584946636733409,0.4778551494543669,0.552,Donut
0.695,0.297,0.04273109528227673,0.5223490544595546,0.09282485976866123,0.756,Random
0.319,0.004,0.14284217721342995,0.4484273650328879,0.17608300803127763,0.319,Random
0.645,0.477,0.8026055600680708,0.9439153580683877,0.5330709314786193,0.803,Local Cluster
0.325,-0.552,0.017011797026792938,0.5914055386411657,0.2,0.64,Random
0.557,0.467,0.6530544105640167,1.3479473957078993,0.6264631634710613,0.727,Local Cluster
-0.014,0.9,0.06921682096230802,0.20644837805834704,0.020981911141532788,0.9,Random
-0.835,-0.235,0.7064198508069972,2.0208927054386328,0.7170024925897401,0.868,Scratch
0.498,0.594,0.634426721838234,0.8011909732055569,0.6138139326474877,0.775,Local Cluster
-0.012,-0.399,0.14437596148819135,0.7210729606127577,0.01566676218126551,0.399,Random
-0.491,-0.18,0.4765830872493385,3.1939202656374963,0.6446725822952998,0.523,Scratch
-0.235,-0.057,0.7385104769245406,2.147465245210288,0.48883031941482513,0.242,Scratch
0.475,0.471,0.7177796210701297,1.3324260690953733,0.4845180734697959,0.669,Local Cluster
-0.257,0.325,0.014504376931856569,0.5234320814834055,0.08225636966537304,0.414,Random
-0.037,-0.213,0.08171668887417403,0.6223725907371791,0.044880487549436854,0.217,Random
-0.018,0.007,0.8779760516377758,2.10827000118614,0.8459291964239316,0.02,Center Spot
-0.273,-0.844,0.16808303379365286,0.6683037033438135,0.013624655025311362,0.887,Random
0.045,-0.542,0.5976113948595665,1.4864300287725727,0.49357258589618147,0.544,Donut
-0.48,-0.28,0.6274848917946882,0.7690661967898079,0.5935726644721492,0.556,Donut
0.545,0.788,0.5553048172594842,0.9857416057105576,0.7172913129073644,0.958,Edge Ring
0.338,0.277,0.5192336126229742,1.2714708085854105,0.5456366219351966,0.437,Local Cluster
0.276,-0.424,0.07100973560247656,0.481278911536382,0.05011132618936551,0.506,Random
-0.011,0.525,0.5103247109902822,1.079724182602309,0.4066047204529335,0.525,Donut
0.257,0.169,0.0399528378004054,0.4668505979010833,0.007653786872134437,0.307,Random
-0.404,-0.139,0.6041025050802976,1.292937754993076,0.6167003360658402,0.427,Scratch
0.196,0.52,0.011729609400959157,0.3165513457757184,0.11038116560660499,0.556,Random
0.474,0.469,0.5844363075055745,1.6364251337946805,0.6039816778937601,0.667,Local Cluster
-0.824,-0.545,0.8133303523229461,0.9757465867131272,0.7054317093309779,0.988,Edge Ring
-0.176,-0.09,0.7704537810194542,1.3597350034873739,0.6669314225531003,0.198,Center Spot
0.391,0.612,0.5496013960850606,1.2010619901548902,0.6462799499041076,0.726,Local Cluster
-0.419,-0.425,0.6413183078877609,1.084958339418042,0.34609064910600706,0.597,Donut
-0.135,0.034,0.6642075649872473,2.9981050756549523,0.5345739521575281,0.139,Scratch
0.25,0.391,0.008943799069832201,0.4436608652575814,0.14536953807401976,0.464,Random
0.527,0.717,0.6572760938945008,0.9825789055997116,0.5009122635647071,0.89,Local Cluster
0.008,-0.016,0.9533307184982487,1.1011352033029969,0.8638939074664752,0.018,Center Spot
0.872,0.332,0.7845923396412235,0.9583917215893727,0.724531918992027,0.933,Edge Ring
-0.036,-0.07,0.07823455887984475,0.46485079023788506,0.00011511908305198934,0.079,Random
0.533,0.404,0.6700867646110246,1.2508385175828205,0.5839612559827694,0.669,Local Cluster
0.318,0.569,0.46351644471247866,1.278102017494491,0.513290498964008,0.652,Donut
-0.229,-0.487,0.36542519966720965,0.8402546871407122,0.420619660510273,0.538,Donut
-0.106,0.528,0.004013799541928774,0.7945003982750205,0.040998762423273306,0.538,Random
-0.328,-0.11,0.4492554511801381,3.4710937592108593,0.4986667967718139,0.346,Scratch
0.568,0.398,0.6724177821846586,1.4996648248638529,0.5635254108632969,0.694,Local Cluster
-0.013,-0.064,0.8423915199218142,1.4955512556707848,0.8264002664047503,0.066,Center Spot
0.336,-0.601,0.6107290194248602,0.7022409525341422,0.5272738522711599,0.688,Donut
-0.163,-0.403,0.0655989368654976,0.6616755455330375,0.05633852621244259,0.435,Random
-0.085,-0.655,0.21795306066359946,0.3364011233021382,0.005105144939990801,0.661,Random
-0.006,-0.06,0.67541157887417,2.4489690344240715,0.530844167177675,0.06,Scratch
0.772,0.55,0.862141404418753,0.6948728136133432,0.7836333097073677,0.948,Edge Ring
0.462,0.578,0.6865279276534534,1.0410008196796443,0.6001907746983273,0.74,Local Cluster
-0.886,0.141,0.8869563101468451,0.510604867122426,0.6544056946498593,0.897,Edge Ring
0.859,-0.14,0.07811509050770908,0.3661923517191492,0.018611122158863028,0.87,Random
-0.157,-0.141,1.9487330346855033e-05,0.410418099510713,0.005414830711851914,0.211,Random
-0.361,-0.542,0.5418534529256407,1.3691604645375692,0.5684234215770918,0.651,Donut
0.534,0.539,0.8225225671697483,1.022281038336487,0.5938715537992465,0.759,Local Cluster
-0.224,0.053,0.6848776768563267,1.0259546480834787,0.6771226584642328,0.23,Center Spot
-0.719,-0.148,0.5756848055209639,2.622050388327515,0.5084116688966692,0.734,Scratch
-0.575,-0.169,0.6178186548647528,3.2634131985487222,0.3,0.599,Scratch
-0.164,-0.013,0.06419562489915671,0.7830737233552392,0.013146913799099408,0.164,Random
0.575,0.514,0.5840970766011164,1.0104411541795177,0.6202011946609524,0.771,Local Cluster
0.945,-0.308,0.0917328246173131,0.371528360008063,0.008718681496441387,0.994,Random
0.563,0.459,0.6660884306342418,1.311486304144225,0.5481209424539587,0.727,Local Cluster
0.45,0.311,0.6041311636205775,1.2519877921008884,0.5941420307967304,0.547,Local Cluster
0.171,-0.021,0.7795296157790272,1.722324717899662,0.793776811894504,0.172,Center Spot
0.213,0.462,0.011072017838738082,0.40603338231386193,0.03445546013577038,0.509,Random
0.616,0.47,0.5928064658427699,0.9758092921096695,0.3,0.775,Local Cluster
0.362,0.139,0.5788817494001929,2.37339617318848,0.6936210869500674,0.388,Scratch
-0.751,-0.364,0.3,0.7140010981077184,0.061981114507359075,0.835,Random
0.006,-0.056,0.11005751803969427,0.7228567667435769,0.003645988025406092,0.056,Random
0.911,0.265,0.7762331073789226,1.0736951988765397,0.5354015345970976,0.949,Edge Ring
0.028,0.155,0.9982425708361182,1.0858900950295016,0.652839172879669,0.157,Center Spot
0.865,0.367,0.8103622914482749,0.7357472879760856,0.47891207631730137,0.939,Edge Ring
-0.411,0.405,0.5413155621159105,1.430369145934756,0.4810374402820509,0.577,Donut
-0.834,0.34,0.764026090692793,0.7493496986454414,0.736381658738519,0.901,Edge Ring
0.661,0.616,0.6073190039491224,1.1167957904633976,0.6208018481569726,0.904,Local Cluster
-0.155,-0.387,0.45462962198649637,1.0678725638501598,0.3211456662205272,0.416,Donut
0.606,0.661,0.41787526012922604,0.8535774380332019,0.5591575569672266,0.897,Local Cluster
-0.467,-0.173,0.48428615356243665,1.4751177204369577,0.46061966336638793,0.498,Scratch
0.454,-0.065,0.06634418534997852,0.5657626290813211,0.021131800243223364,0.458,Random
0.085,-0.899,0.15651241553327352,0.37714183849418437,0.06966573390655582,0.903,Random
0.051,0.65,0.4203263578098917,1.1193380833824582,0.3418356411592308,0.652,Donut
-0.498,0.312,0.004901965824703685,0.378269442444411,0.037130118026032936,0.588,Random
0.564,0.071,0.04820772526588365,0.4613718546059566,0.045417429520001225,0.568,Random
0.028,0.817,0.08709741744687975,0.466251931900907,0.16736064401805795,0.818,Random
-0.603,-0.073,0.6305147389088956,1.827658056329954,0.5065467386530741,0.608,Scratch
0.514,0.406,0.556329885443024,1.1252731156247209,0.3,0.655,Local Cluster
0.719,0.521,0.7147479293568234,1.3347071739645338,0.4873824509857161,0.888,Local Cluster
0.462,0.708,0.6202013846950353,1.1081279820591148,0.6244994925542445,0.845,Local Cluster
0.508,0.619,0.5818789475697952,1.55565945530804,0.6475471141101905,0.801,Local Cluster
0.314,0.93,0.7221799207784905,0.8151140251317438,0.7079451015398353,0.981,Edge Ring
0.59,0.34,0.5884471740940792,1.1975944444813638,0.6434838296605949,0.68,Local Cluster
0.148,0.601,0.023649308576259902,0.39986643480308837,0.006696821763226914,0.619,Random
-0.622,-0.232,0.5666806093722849,1.426464172982874,0.45315631598508876,0.664,Donut
-0.63,0.59,0.035464528170970594,0.3548785049042026,0.014408437318571138,0.864,Random
-0.176,-0.753,0.13437620012263607,0.5999294202191097,0.020628528046561803,0.774,Random
0.331,-0.285,0.586898170155275,1.0749114507779194,0.6343486103035756,0.437,Donut
0.126,-0.037,0.7403806608199889,0.7630198325622071,0.7424379986132269,0.132,Center Spot
0.622,0.675,0.6836067349164004,1.191451926985933,0.5351620338691366,0.918,Local Cluster
0.497,0.401,0.5263580765504547,1.1942094923439508,0.4214147140540224,0.638,Local Cluster
0.464,0.489,0.7023857082771496,0.5086079582882552,0.6969819299158565,0.674,Local Cluster
0.693,-0.402,0.004032227365528621,0.47369302048770906,0.060604594667086786,0.802,Random
0.677,0.752,0.7540415340595799,0.9301007189921033,0.43504516051212777,1.012,Local Cluster
-0.067,0.232,0.6924861976625101,2.038585182216462,0.6887958113190367,0.242,Center Spot
0.035,0.538,0.5009492327807713,0.8515284500318144,0.27757631218619605,0.54,Donut
0.042,-0.018,0.6986652948148122,2.0531797068444413,0.7438614173804495,0.046,Center Spot
0.643,0.812,0.5032109077346807,1.6666354344317555,0.519134743371739,1.036,Local Cluster
-0.133,0.187,0.6751650848707124,1.9547739442929322,0.5995814126208694,0.23,Center Spot
-0.612,-0.524,0.03486595132107655,0.4818901832550576,0.018033939541522916,0.805,Random
0.1,-0.976,0.9040757718097941,0.7298209796679276,0.7712229116067408,0.981,Edge Ring
-0.055,-0.635,0.5985849255185809,0.6096572481950968,0.5485712627390188,0.637,Donut
-0.183,-0.063,0.7287246808328494,2.478444242971319,0.48978429267607154,0.194,Scratch
0.429,0.453,0.4990669072069259,1.3270362793353552,0.6561651940817986,0.624,Local Cluster
0.487,0.53,0.020034284218759194,0.4457600277702257,0.02051285555765097,0.72,Random
0.534,0.532,0.6991969808977156,0.8894205879779266,0.5256487852409923,0.754,Local Cluster
-0.076,0.06,0.8143100049569737,1.6249577971770144,0.7654438349694364,0.097,Center Spot
-0.201,-0.653,0.4126234330911799,0.6616645292701802,0.27017825953250363,0.683,Donut
-0.396,-0.095,0.017409208071598344,0.5520255137145221,0.026065891464984767,0.408,Random
0.773,0.34,0.030954888632792468,0.39191781597950676,0.004805644152721932,0.845,Random
-0.564,0.104,0.5793093510173474,1.2745657404926933,0.6029880410832782,0.573,Donut
0.1,0.186,0.9392894325128549,1.62722910957131,0.7285037396377118,0.212,Center Spot
0.619,0.707,0.5341165441405519,1.3862815979974383,0.5110854172364101,0.94,Local Cluster
-0.689,0.706,0.6834822300797977,0.6524847622662959,0.6301620373755774,0.986,Edge Ring
-0.366,0.03,0.01690765128612245,0.5205150306047022,0.05463025631976869,0.368,Random
0.572,0.402,0.6969427744191894,1.1768990923847624,0.45070036223744997,0.699,Local Cluster
-0.084,-0.403,0.10031332217999156,0.5450456313804194,0.03156169085094864,0.412,Random
0.416,-0.057,0.4575471933371786,1.0065140130031216,0.36348311408013356,0.42,Donut
0.104,-0.023,0.8445330516969471,0.8469941444132845,0.7248202539057912,0.106,Center Spot
-0.263,0.053,0.015926037866150076,0.6152646446790414,0.0571120910999364,0.269,Random
0.433,0.367,0.4398327983817506,0.891433128254064,0.5269927059821986,0.567,Local Cluster
-0.305,0.886,0.8754987110956294,0.6470979965367759,0.6172656691824666,0.937,Edge Ring
-0.16,0.014,0.03603339710398162,0.6525895117554069,0.010478122422252855,0.16,Random
-0.979,0.183,0.9252825028479896,0.7344510721003645,0.5327947747816428,0.996,Edge Ring
0.506,-0.165,0.5826143049691623,1.1274793108655154,0.3327375943394522,0.532,Donut
-0.757,-0.243,0.6085610853581569,2.4941152987514768,0.4386629824325641,0.795,Scratch
0.596,0.641,0.5099722295519116,1.438713849063324,0.614257784864642,0.875,Local Cluster
0.465,0.648,0.6202182992203433,0.9945672633669671,0.7196964280993728,0.798,Local Cluster
-0.634,0.658,0.8053970299479576,1.197285387016135,0.6057394929126463,0.913,Edge Ring
0.0,-0.552,0.5053100164557509,0.8104877141514174,0.5330331363276255,0.552,Donut
-0.556,-0.105,0.5931178341636181,0.9632466763092333,0.5113409685498783,0.566,Donut
0.67,0.478,0.8964501859161507,0.9870056832239269,0.5895015920383537,0.823,Local Cluster
0.194,0.049,0.8459629893452347,1.5458183684300717,0.6925207335876128,0.2,Center Spot
-0.61,0.168,0.6634900858972625,1.4158505406061983,0.41949688426918763,0.632,Donut
-0.179,0.188,0.2664141803722966,0.6187237796497398,0.06224084116971096,0.26,Random
0.529,0.767,0.8460124864669936,1.1802517008550377,0.46607077643459033,0.932,Local Cluster
-0.043,-0.049,0.9306619791477696,1.0534888830927458,0.6116866875404303,0.065,Center Spot
0.541,0.581,0.7505712570837753,1.2130208054652376,0.5718273221684962,0.794,Local Cluster
0.805,0.577,0.7832097305656732,1.098131117157959,0.5336429568677934,0.991,Edge Ring
-0.524,0.294,0.4936496826377274,1.0801836079391935,0.4418429113963345,0.601,Donut
0.682,0.442,0.6686904943029428,0.8463330775009796,0.5113525736361355,0.812,Local Cluster
0.757,0.402,0.5878727896747858,0.6960693104976561,0.5161083054324824,0.857,Edge Ring
0.554,-0.753,0.7832339649607709,0.9935067713976191,0.6295345451330056,0.935,Edge Ring
0.167,-0.648,0.5282673583490971,0.7306020078992022,0.30693247681832536,0.669,Donut
-0.023,-0.013,0.16053619770893351,0.1,0.06071344471920096,0.027,Random
0.147,0.189,1.0,0.5691289701146274,0.6100504231495587,0.239,Center Spot
0.197,0.59,0.5093342910029374,0.9351063006355431,0.4655787649139359,0.622,Donut
-0.029,0.689,0.0469587279226875,0.6167010999823169,0.06498827823410867,0.69,Random
-0.808,-0.313,0.010841766510605724,0.4239640896867457,0.15688184300077335,0.867,Random
0.923,0.024,0.7222385421399451,0.7146980010583608,0.6564367976104365,0.923,Edge Ring
0.49,0.034,0.1607410747312724,0.5339544090545278,0.05436096042803693,0.491,Random
-0.421,0.84,0.8622819245820921,0.6378429161182619,0.6643231447861592,0.94,Edge Ring
-0.138,0.18,0.06989681881034887,0.45377253092835357,0.0022762503761851525,0.227,Random
-0.296,-0.901,0.6804576373774525,0.6944706595535987,0.6465455985318579,0.948,Edge Ring
0.112,-0.056,0.260098799256553,0.4703410703302681,0.10404335215554748,0.125,Random
0.683,-0.631,0.910285067660545,0.731599848296486,0.4696896006267347,0.93,Edge Ring
-0.253,0.591,0.42932833289021394,1.4087752469262518,0.40940641494993235,0.643,Donut
0.555,0.801,0.7787212660888504,1.0226864839036076,0.6677189463315505,0.975,Edge Ring
0.068,0.407,0.04152149240947233,0.593456752754151,0.022105666373707547,0.412,Random
0.706,0.45,0.6206217088320065,1.5655344982540078,0.6048967426853947,0.837,Local Cluster
0.459,0.563,0.8574652670200735,1.1271560723990204,0.5542597260195551,0.726,Local Cluster
-0.022,0.086,0.14972568910525216,0.3403515178768288,0.14033681819273222,0.089,Random
0.011,-0.016,0.7585233881638989,1.7286692919796256,0.658441892423059,0.019,Center Spot
-0.301,-0.399,0.032805126423092516,0.5058431288020879,0.08325708224202273,0.5,Random
0.226,-0.907,0.7291824769970869,0.536530669155993,0.5718452919611182,0.934,Edge Ring
-0.001,0.0,0.8281710532611424,1.4130349777320546,0.6021985538629918,0.001,Center Spot
0.328,0.871,0.1499063171067782,0.5618128275778125,0.059025641827978974,0.93,Random
0.22,0.012,0.7309101412486982,1.159729909953561,0.6661700328613093,0.22,Center Spot
0.468,0.87,0.026211277373109465,0.4352218058830631,0.03277310004667848,0.988,Random
0.008,-0.058,0.015172092926295209,0.5124989116012596,0.02905963139427962,0.058,Random
0.745,0.42,0.8354965873500746,0.7556219671867126,0.4260884182121578,0.856,Edge Ring
0.521,0.495,0.6031339465397145,1.459772152930083,0.446709060524229,0.718,Local Cluster
-0.033,0.022,0.005327711774373379,0.5715197711552679,0.08057139156631231,0.04,Random
0.549,0.026,0.07416719120212188,0.6847626757975405,0.1317651713489469,0.55,Random
-0.884,0.279,0.05539009903555958,0.27102404006925335,0.058625147269500556,0.927,Random
0.662,0.677,0.8249301986877957,1.2276946210773216,0.5943882653273524,0.947,Local Cluster
-0.043,-0.956,0.8405217174681086,0.8714407558086834,0.9265902198508043,0.957,Edge Ring
0.177,-0.199,0.12464156527067415,0.37986087514898553,0.07313592271342327,0.267,Random
-0.16,0.157,0.8828528101253964,1.390341695323857,0.7368003338580634,0.225,Center Spot
0.504,0.115,0.6451681075401922,2.753838081765835,0.6076878858672382,0.517,Scratch
0.662,0.556,0.5063224104188636,1.756032416934227,0.622612206109123,0.865,Local Cluster
0.503,0.605,0.7533281077363642,1.4504788843863734,0.4569334463438881,0.786,Local Cluster
-0.283,-0.959,0.6002418588447944,0.8927808400325632,0.6077413113505525,1.0,Edge Ring
0.877,0.217,0.5348775710509281,1.487756594433418,0.5414630088446217,0.904,Scratch
0.547,-0.836,0.05632326735429527,0.488734708958748,0.005506459944589109,0.999,Random
0.911,-0.335,0.21147148188553858,0.44190350798926203,0.13051701166130394,0.971,Random
0.048,-0.922,0.1613058152175545,0.21280429005815216,0.0007435750467241648,0.923,Random
0.393,0.632,0.6578561590405199,1.5047362826314161,0.5111135291437687,0.745,Local Cluster
0.309,0.455,0.034388742287141845,0.7312924253929535,0.056212735812574736,0.55,Random
-0.035,-0.005,0.8028840595345397,1.4212751178304646,0.8038380134585281,0.035,Center Spot
0.748,0.289,0.06771730051499028,0.7634024850594505,0.005227721652213977,0.802,Random
0.64,0.548,0.6054973258855556,1.3307343411192045,0.5004374900573043,0.843,Local Cluster
0.476,0.632,0.7020665129455679,1.4825321872678099,0.6390337119432037,0.791,Local Cluster
0.606,0.894,0.7552393460975553,0.7883406880236934,0.5237673257273217,1.08,Local Cluster
0.583,-0.809,0.08634682857441968,0.8092502676728741,0.012997324491161494,0.997,Random
-0.049,-0.449,0.016453777957608433,0.5201150602159751,0.15844849687227192,0.452,Random
0.554,0.781,0.46762093997687737,1.012021944607532,0.5122547134529294,0.957,Local Cluster
0.833,0.214,0.4580918710111903,1.9165469684052545,0.45937654414800344,0.86,Scratch
0.182,-0.166,0.0477506358175421,0.5940186092340883,0.09440933903044889,0.246,Random
0.613,0.399,0.7440293705646266,0.8396387163797407,0.57912452169238,0.732,Local Cluster
0.443,-0.453,0.12634213939067135,0.3512803623629266,0.2,0.634,Random
-0.766,-0.216,0.01468925630208996,0.390891761326396,0.04343572646483492,0.796,Random
0.692,0.608,0.7312039950431936,0.7462546233547904,0.5671897808601978,0.921,Edge Ring
0.504,-0.142,0.583887248442857,1.1957840790404017,0.5334721470790044,0.523,Donut
0.422,-0.361,0.4375643539564872,0.9529967921063318,0.5231595183363442,0.555,Donut
0.588,-0.728,0.9093787014279151,0.9771131330287992,0.6928566482370272,0.936,Edge Ring
